vehicle_id,model,vehicle_age,segment,fuel_type,airbags,ncap_rating,is_parking_camera,is_speed_alert,is_brake_assist,customer_id
17513,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17513
17514,M8,1.4,B1,CNG,2,2,No,Yes,No,17514
17515,M3,1.2,A,Petrol,2,2,Yes,Yes,No,17515
17516,M1,0.2,A,CNG,2,0,No,Yes,No,17516
17517,M1,0.8,A,CNG,2,0,No,Yes,No,17517
17518,M9,1.0,C1,Diesel,2,4,Yes,Yes,No,17518
17519,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17519
17520,M1,0.8,A,CNG,2,0,No,Yes,No,17520
17521,M1,0.4,A,CNG,2,0,No,Yes,No,17521
17522,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17522
17523,M1,0.4,A,CNG,2,0,No,Yes,No,17523
17524,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,17524
17525,M5,2.4,B2,Diesel,2,5,No,Yes,No,17525
17526,M1,0.4,A,CNG,2,0,No,Yes,No,17526
17527,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,17527
17528,M8,1.0,B1,CNG,2,2,No,Yes,No,17528
17529,M5,1.0,B2,Diesel,2,5,No,Yes,No,17529
17530,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,17530
17531,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17531
17532,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,17532
17533,M1,0.2,A,CNG,2,0,No,Yes,No,17533
17534,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,17534
17535,M1,1.0,A,CNG,2,0,No,Yes,No,17535
17536,M5,4.4,B2,Diesel,2,5,No,Yes,No,17536
17537,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17537
17538,M8,3.6,B1,CNG,2,2,No,Yes,No,17538
17539,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17539
17540,M8,1.2,B1,CNG,2,2,No,Yes,No,17540
17541,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17541
17542,M1,0.4,A,CNG,2,0,No,Yes,No,17542
17543,M8,1.6,B1,CNG,2,2,No,Yes,No,17543
17544,M8,2.0,B1,CNG,2,2,No,Yes,No,17544
17545,M3,2.0,A,Petrol,2,2,Yes,Yes,No,17545
17546,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17546
17547,M7,3.2,B2,Petrol,6,0,Yes,Yes,Yes,17547
17548,M1,1.6,A,CNG,2,0,No,Yes,No,17548
17549,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17549
17550,M5,0.6,B2,Diesel,2,5,No,Yes,No,17550
17551,M10,0.8,Utility,CNG,1,0,No,Yes,No,17551
17552,M1,0.4,A,CNG,2,0,No,Yes,No,17552
17553,M1,0.0,A,CNG,2,0,No,Yes,No,17553
17554,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17554
17555,M10,0.2,Utility,CNG,1,0,No,Yes,No,17555
17556,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17556
17557,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17557
17558,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,17558
17559,M3,0.0,A,Petrol,2,2,Yes,Yes,No,17559
17560,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,17560
17561,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17561
17562,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17562
17563,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,17563
17564,M4,5.8,C2,Diesel,6,3,Yes,Yes,Yes,17564
17565,M1,0.8,A,CNG,2,0,No,Yes,No,17565
17566,M8,2.0,B1,CNG,2,2,No,Yes,No,17566
17567,M1,0.6,A,CNG,2,0,No,Yes,No,17567
17568,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,17568
17569,M7,0.8,B2,Petrol,6,0,Yes,Yes,Yes,17569
17570,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,17570
17571,M1,0.2,A,CNG,2,0,No,Yes,No,17571
17572,M8,1.8,B1,CNG,2,2,No,Yes,No,17572
17573,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17573
17574,M8,0.2,B1,CNG,2,2,No,Yes,No,17574
17575,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17575
17576,M8,0.0,B1,CNG,2,2,No,Yes,No,17576
17577,M1,0.0,A,CNG,2,0,No,Yes,No,17577
17578,M8,0.6,B1,CNG,2,2,No,Yes,No,17578
17579,M1,0.0,A,CNG,2,0,No,Yes,No,17579
17580,M8,3.4,B1,CNG,2,2,No,Yes,No,17580
17581,M1,1.0,A,CNG,2,0,No,Yes,No,17581
17582,M1,0.2,A,CNG,2,0,No,Yes,No,17582
17583,M2,0.0,C1,Petrol,2,2,Yes,Yes,Yes,17583
17584,M8,0.8,B1,CNG,2,2,No,Yes,No,17584
17585,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17585
17586,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17586
17587,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17587
17588,M1,0.8,A,CNG,2,0,No,Yes,No,17588
17589,M1,0.4,A,CNG,2,0,No,Yes,No,17589
17590,M1,2.0,A,CNG,2,0,No,Yes,No,17590
17591,M1,0.2,A,CNG,2,0,No,Yes,No,17591
17592,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17592
17593,M2,2.0,C1,Petrol,2,2,Yes,Yes,Yes,17593
17594,M1,1.0,A,CNG,2,0,No,Yes,No,17594
17595,M1,0.2,A,CNG,2,0,No,Yes,No,17595
17596,M1,0.0,A,CNG,2,0,No,Yes,No,17596
17597,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17597
17598,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17598
17599,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17599
17600,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17600
17601,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17601
17602,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17602
17603,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17603
17604,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,17604
17605,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17605
17606,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17606
17607,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17607
17608,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17608
17609,M3,0.6,A,Petrol,2,2,Yes,Yes,No,17609
17610,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17610
17611,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17611
17612,M1,0.2,A,CNG,2,0,No,Yes,No,17612
17613,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17613
17614,M3,1.4,A,Petrol,2,2,Yes,Yes,No,17614
17615,M7,0.4,B2,Petrol,6,0,Yes,Yes,Yes,17615
17616,M3,2.6,A,Petrol,2,2,Yes,Yes,No,17616
17617,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17617
17618,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17618
17619,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17619
17620,M7,0.0,B2,Petrol,6,0,Yes,Yes,Yes,17620
17621,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17621
17622,M8,0.0,B1,CNG,2,2,No,Yes,No,17622
17623,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17623
17624,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17624
17625,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17625
17626,M1,0.2,A,CNG,2,0,No,Yes,No,17626
17627,M1,1.2,A,CNG,2,0,No,Yes,No,17627
17628,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17628
17629,M1,0.0,A,CNG,2,0,No,Yes,No,17629
17630,M8,1.8,B1,CNG,2,2,No,Yes,No,17630
17631,M1,0.6,A,CNG,2,0,No,Yes,No,17631
17632,M3,0.2,A,Petrol,2,2,Yes,Yes,No,17632
17633,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17633
17634,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,17634
17635,M1,1.0,A,CNG,2,0,No,Yes,No,17635
17636,M10,0.6,Utility,CNG,1,0,No,Yes,No,17636
17637,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17637
17638,M5,1.4,B2,Diesel,2,5,No,Yes,No,17638
17639,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17639
17640,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17640
17641,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17641
17642,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17642
17643,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17643
17644,M9,2.6,C1,Diesel,2,4,Yes,Yes,No,17644
17645,M10,0.4,Utility,CNG,1,0,No,Yes,No,17645
17646,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17646
17647,M1,0.2,A,CNG,2,0,No,Yes,No,17647
17648,M1,0.0,A,CNG,2,0,No,Yes,No,17648
17649,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17649
17650,M1,1.4,A,CNG,2,0,No,Yes,No,17650
17651,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17651
17652,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17652
17653,M1,0.6,A,CNG,2,0,No,Yes,No,17653
17654,M1,0.8,A,CNG,2,0,No,Yes,No,17654
17655,M1,0.0,A,CNG,2,0,No,Yes,No,17655
17656,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17656
17657,M8,1.4,B1,CNG,2,2,No,Yes,No,17657
17658,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17658
17659,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,17659
17660,M9,1.0,C1,Diesel,2,4,Yes,Yes,No,17660
17661,M2,2.0,C1,Petrol,2,2,Yes,Yes,Yes,17661
17662,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17662
17663,M3,1.6,A,Petrol,2,2,Yes,Yes,No,17663
17664,M1,0.0,A,CNG,2,0,No,Yes,No,17664
17665,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17665
17666,M1,0.8,A,CNG,2,0,No,Yes,No,17666
17667,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17667
17668,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17668
17669,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,17669
17670,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17670
17671,M9,0.6,C1,Diesel,2,4,Yes,Yes,No,17671
17672,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17672
17673,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17673
17674,M8,0.4,B1,CNG,2,2,No,Yes,No,17674
17675,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,17675
17676,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17676
17677,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17677
17678,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17678
17679,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17679
17680,M1,0.0,A,CNG,2,0,No,Yes,No,17680
17681,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17681
17682,M8,1.2,B1,CNG,2,2,No,Yes,No,17682
17683,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,17683
17684,M3,1.6,A,Petrol,2,2,Yes,Yes,No,17684
17685,M1,0.2,A,CNG,2,0,No,Yes,No,17685
17686,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,17686
17687,M1,0.0,A,CNG,2,0,No,Yes,No,17687
17688,M3,0.4,A,Petrol,2,2,Yes,Yes,No,17688
17689,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17689
17690,M1,1.2,A,CNG,2,0,No,Yes,No,17690
17691,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17691
17692,M1,0.0,A,CNG,2,0,No,Yes,No,17692
17693,M1,0.0,A,CNG,2,0,No,Yes,No,17693
17694,M8,1.8,B1,CNG,2,2,No,Yes,No,17694
17695,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17695
17696,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17696
17697,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17697
17698,M1,0.4,A,CNG,2,0,No,Yes,No,17698
17699,M1,1.2,A,CNG,2,0,No,Yes,No,17699
17700,M7,0.4,B2,Petrol,6,0,Yes,Yes,Yes,17700
17701,M5,1.6,B2,Diesel,2,5,No,Yes,No,17701
17702,M8,1.2,B1,CNG,2,2,No,Yes,No,17702
17703,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17703
17704,M1,0.0,A,CNG,2,0,No,Yes,No,17704
17705,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17705
17706,M1,1.8,A,CNG,2,0,No,Yes,No,17706
17707,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17707
17708,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17708
17709,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17709
17710,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,17710
17711,M5,2.0,B2,Diesel,2,5,No,Yes,No,17711
17712,M1,0.2,A,CNG,2,0,No,Yes,No,17712
17713,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,17713
17714,M5,0.0,B2,Diesel,2,5,No,Yes,No,17714
17715,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17715
17716,M9,2.8,C1,Diesel,2,4,Yes,Yes,No,17716
17717,M3,0.0,A,Petrol,2,2,Yes,Yes,No,17717
17718,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17718
17719,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17719
17720,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17720
17721,M5,3.4,B2,Diesel,2,5,No,Yes,No,17721
17722,M10,4.0,Utility,CNG,1,0,No,Yes,No,17722
17723,M9,0.0,C1,Diesel,2,4,Yes,Yes,No,17723
17724,M9,2.4,C1,Diesel,2,4,Yes,Yes,No,17724
17725,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17725
17726,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17726
17727,M1,0.2,A,CNG,2,0,No,Yes,No,17727
17728,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17728
17729,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17729
17730,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17730
17731,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17731
17732,M1,0.6,A,CNG,2,0,No,Yes,No,17732
17733,M1,0.4,A,CNG,2,0,No,Yes,No,17733
17734,M3,1.2,A,Petrol,2,2,Yes,Yes,No,17734
17735,M5,2.0,B2,Diesel,2,5,No,Yes,No,17735
17736,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17736
17737,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17737
17738,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,17738
17739,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17739
17740,M1,0.6,A,CNG,2,0,No,Yes,No,17740
17741,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17741
17742,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17742
17743,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17743
17744,M11,1.4,C1,Petrol,2,5,Yes,No,Yes,17744
17745,M10,0.4,Utility,CNG,1,0,No,Yes,No,17745
17746,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17746
17747,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17747
17748,M1,0.6,A,CNG,2,0,No,Yes,No,17748
17749,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17749
17750,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17750
17751,M10,2.0,Utility,CNG,1,0,No,Yes,No,17751
17752,M1,0.6,A,CNG,2,0,No,Yes,No,17752
17753,M1,1.0,A,CNG,2,0,No,Yes,No,17753
17754,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17754
17755,M1,0.0,A,CNG,2,0,No,Yes,No,17755
17756,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17756
17757,M9,1.0,C1,Diesel,2,4,Yes,Yes,No,17757
17758,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17758
17759,M1,0.0,A,CNG,2,0,No,Yes,No,17759
17760,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17760
17761,M2,2.6,C1,Petrol,2,2,Yes,Yes,Yes,17761
17762,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17762
17763,M8,1.0,B1,CNG,2,2,No,Yes,No,17763
17764,M3,1.4,A,Petrol,2,2,Yes,Yes,No,17764
17765,M10,0.0,Utility,CNG,1,0,No,Yes,No,17765
17766,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17766
17767,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17767
17768,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17768
17769,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17769
17770,M1,0.2,A,CNG,2,0,No,Yes,No,17770
17771,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17771
17772,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17772
17773,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,17773
17774,M1,0.8,A,CNG,2,0,No,Yes,No,17774
17775,M8,2.2,B1,CNG,2,2,No,Yes,No,17775
17776,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17776
17777,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17777
17778,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17778
17779,M1,0.2,A,CNG,2,0,No,Yes,No,17779
17780,M1,0.8,A,CNG,2,0,No,Yes,No,17780
17781,M1,0.6,A,CNG,2,0,No,Yes,No,17781
17782,M1,0.6,A,CNG,2,0,No,Yes,No,17782
17783,M10,3.0,Utility,CNG,1,0,No,Yes,No,17783
17784,M1,1.2,A,CNG,2,0,No,Yes,No,17784
17785,M3,1.4,A,Petrol,2,2,Yes,Yes,No,17785
17786,M11,0.4,C1,Petrol,2,5,Yes,No,Yes,17786
17787,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17787
17788,M8,1.2,B1,CNG,2,2,No,Yes,No,17788
17789,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,17789
17790,M1,0.4,A,CNG,2,0,No,Yes,No,17790
17791,M1,0.8,A,CNG,2,0,No,Yes,No,17791
17792,M1,0.0,A,CNG,2,0,No,Yes,No,17792
17793,M1,0.2,A,CNG,2,0,No,Yes,No,17793
17794,M1,0.6,A,CNG,2,0,No,Yes,No,17794
17795,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17795
17796,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17796
17797,M1,0.4,A,CNG,2,0,No,Yes,No,17797
17798,M1,0.2,A,CNG,2,0,No,Yes,No,17798
17799,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,17799
17800,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,17800
17801,M8,1.6,B1,CNG,2,2,No,Yes,No,17801
17802,M1,0.6,A,CNG,2,0,No,Yes,No,17802
17803,M1,0.8,A,CNG,2,0,No,Yes,No,17803
17804,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17804
17805,M1,0.2,A,CNG,2,0,No,Yes,No,17805
17806,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17806
17807,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17807
17808,M5,0.2,B2,Diesel,2,5,No,Yes,No,17808
17809,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17809
17810,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17810
17811,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,17811
17812,M8,0.6,B1,CNG,2,2,No,Yes,No,17812
17813,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17813
17814,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17814
17815,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,17815
17816,M1,0.0,A,CNG,2,0,No,Yes,No,17816
17817,M8,1.8,B1,CNG,2,2,No,Yes,No,17817
17818,M1,0.2,A,CNG,2,0,No,Yes,No,17818
17819,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17819
17820,M1,0.0,A,CNG,2,0,No,Yes,No,17820
17821,M8,0.8,B1,CNG,2,2,No,Yes,No,17821
17822,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,17822
17823,M9,2.2,C1,Diesel,2,4,Yes,Yes,No,17823
17824,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17824
17825,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17825
17826,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17826
17827,M8,0.2,B1,CNG,2,2,No,Yes,No,17827
17828,M8,1.4,B1,CNG,2,2,No,Yes,No,17828
17829,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17829
17830,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17830
17831,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,17831
17832,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,17832
17833,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17833
17834,M11,2.0,C1,Petrol,2,5,Yes,No,Yes,17834
17835,M1,0.0,A,CNG,2,0,No,Yes,No,17835
17836,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17836
17837,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17837
17838,M1,0.2,A,CNG,2,0,No,Yes,No,17838
17839,M10,1.0,Utility,CNG,1,0,No,Yes,No,17839
17840,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17840
17841,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,17841
17842,M8,0.0,B1,CNG,2,2,No,Yes,No,17842
17843,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,17843
17844,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17844
17845,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17845
17846,M1,1.0,A,CNG,2,0,No,Yes,No,17846
17847,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17847
17848,M1,0.8,A,CNG,2,0,No,Yes,No,17848
17849,M1,0.6,A,CNG,2,0,No,Yes,No,17849
17850,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17850
17851,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17851
17852,M1,0.6,A,CNG,2,0,No,Yes,No,17852
17853,M8,1.8,B1,CNG,2,2,No,Yes,No,17853
17854,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,17854
17855,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17855
17856,M1,0.2,A,CNG,2,0,No,Yes,No,17856
17857,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17857
17858,M1,0.0,A,CNG,2,0,No,Yes,No,17858
17859,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17859
17860,M7,2.8,B2,Petrol,6,0,Yes,Yes,Yes,17860
17861,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17861
17862,M3,2.2,A,Petrol,2,2,Yes,Yes,No,17862
17863,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,17863
17864,M4,4.2,C2,Diesel,6,3,Yes,Yes,Yes,17864
17865,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17865
17866,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17866
17867,M1,1.8,A,CNG,2,0,No,Yes,No,17867
17868,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17868
17869,M5,0.4,B2,Diesel,2,5,No,Yes,No,17869
17870,M1,0.4,A,CNG,2,0,No,Yes,No,17870
17871,M1,0.2,A,CNG,2,0,No,Yes,No,17871
17872,M1,0.8,A,CNG,2,0,No,Yes,No,17872
17873,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17873
17874,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17874
17875,M1,0.2,A,CNG,2,0,No,Yes,No,17875
17876,M5,0.4,B2,Diesel,2,5,No,Yes,No,17876
17877,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17877
17878,M1,0.6,A,CNG,2,0,No,Yes,No,17878
17879,M8,1.8,B1,CNG,2,2,No,Yes,No,17879
17880,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17880
17881,M7,3.6,B2,Petrol,6,0,Yes,Yes,Yes,17881
17882,M8,0.2,B1,CNG,2,2,No,Yes,No,17882
17883,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17883
17884,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,17884
17885,M1,0.2,A,CNG,2,0,No,Yes,No,17885
17886,M1,1.0,A,CNG,2,0,No,Yes,No,17886
17887,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17887
17888,M1,0.0,A,CNG,2,0,No,Yes,No,17888
17889,M8,1.2,B1,CNG,2,2,No,Yes,No,17889
17890,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17890
17891,M1,0.0,A,CNG,2,0,No,Yes,No,17891
17892,M2,0.6,C1,Petrol,2,2,Yes,Yes,Yes,17892
17893,M2,3.0,C1,Petrol,2,2,Yes,Yes,Yes,17893
17894,M3,1.0,A,Petrol,2,2,Yes,Yes,No,17894
17895,M10,2.2,Utility,CNG,1,0,No,Yes,No,17895
17896,M8,0.0,B1,CNG,2,2,No,Yes,No,17896
17897,M9,0.8,C1,Diesel,2,4,Yes,Yes,No,17897
17898,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,17898
17899,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17899
17900,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17900
17901,M1,0.0,A,CNG,2,0,No,Yes,No,17901
17902,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17902
17903,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17903
17904,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17904
17905,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17905
17906,M1,0.2,A,CNG,2,0,No,Yes,No,17906
17907,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17907
17908,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17908
17909,M7,0.0,B2,Petrol,6,0,Yes,Yes,Yes,17909
17910,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17910
17911,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17911
17912,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,17912
17913,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17913
17914,M3,1.4,A,Petrol,2,2,Yes,Yes,No,17914
17915,M1,0.0,A,CNG,2,0,No,Yes,No,17915
17916,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17916
17917,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17917
17918,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17918
17919,M1,1.2,A,CNG,2,0,No,Yes,No,17919
